ORACLE_SP, INFORMATICA_FOLDER, INFORMATICA_WORKFLOW, ABAC_PROC_ID, ABAC_PROC_NM, ABAC_PROPERTY_NAMESPACE, ABAC_PROPERTY_NAME, ABAC_PROPERTY_VALUE
N/A, edw_cares_atomic, w_stg_c_credit_history_initial, 371, stg_c_credit_history_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_credit_history_initial, 371, stg_c_credit_history_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_csm_transactions, 52, stg_c_csm_transactions, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_csm_transactions_device, 444, stg_c_csm_transactions_device, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_csm_transactions_device_initial, 445, stg_c_csm_transactions_device_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_csm_transactions_device_temp_dvc_hst_load, 800, stg_c_csm_transactions_device_temp_dvc_hst_load, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_gather_table_stats, 363, stg_c_csm_transactions_gather_stats, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_gather_table_stats, 363, stg_c_csm_transactions_gather_stats, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_customer, 46, stg_c_customer, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_customer_contact_pref, 149, stg_c_customer_contact_pref, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_customer_initial, 367, stg_c_customer_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_customer_initial, 367, stg_c_customer_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_dc_vendor_no, 1, stg_c_dc_vendor_no, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_dealer_comp_attr, 2, stg_c_dealer_comp_attr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_dealer_profile, 3, stg_c_dealer_profile, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_edw_source_initial, 399, stg_c_edw_source_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_equipment_timer, 113, stg_c_equipment_timer, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_equipment_timer_initial, 366, stg_c_equipment_timer_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_equipment_timer_initial, 366, stg_c_equipment_timer_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_extract_filter_code, 326, stg_c_extract_filter_code, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_int_cust_cods_ba, 455, stg_c_int_cust_cods_ba, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_int_cust_cods_bbh, 454, stg_c_int_cust_cods_bbh, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_invoice_item, 314, stg_c_invoice_item, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_market, 4, stg_c_market, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_min_lr, 440, stg_c_min_lr, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_mktg_rcmnd_desc_hist, 144, stg_c_mktg_rcmnd_desc_hist, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_mktg_rcmnd_view_attempt, 146, stg_c_mktg_rcmnd_view_attempt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_name_data, 45, stg_c_name_data, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_payment, 353, stg_c_payment, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_payment_activity, 315, stg_c_payment_activity, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_payment_source, 316, stg_c_payment_source, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_phys_dev_ser_item, 236, stg_c_phys_dev_ser_item, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_physical_device, 75, stg_c_physical_device, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_refund, 317, stg_c_refund, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_rms_inv_subln_mrch, 319, stg_c_rms_inv_subln_mrch, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_rms_invoice, 318, stg_c_rms_invoice, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_rms_invoice_line, 53, stg_c_rms_invoice_line, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_rms_location, 5, stg_c_rms_location, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_serial_item_inv, 76, stg_c_serial_item_inv, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_service_agreement, 78, stg_c_service_agreement, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_service_agreement_del, 79, stg_c_service_agreement_del, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_service_agreement_initial, 374, stg_c_service_agreement_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_service_agreement_initial, 374, stg_c_service_agreement_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_sid, 80, stg_c_sid, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_state, 331, stg_c_state, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_stmt, 361, stg_c_stmt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_stmt_dtl_adj, 320, stg_c_stmt_dtl_adj, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_stmt_dtl_chg, 321, stg_c_stmt_dtl_chg, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_stmt_dtl_chg_hist, 378, stg_c_stmt_dtl_chg_hist, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_subscriber, 72, stg_c_subscriber, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_subscriber_history, 51, stg_c_subscriber_history, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_subscriber_history_initial, 375, stg_c_subscriber_history_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_subscriber_history_initial, 375, stg_c_subscriber_history_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_subscriber_initial, 373, stg_c_subscriber_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_subscriber_initial, 373, stg_c_subscriber_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_c_subscriber_mktg_rcmnd, 147, stg_c_subscriber_mktg_rcmnd, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_uscc_event_brew_t, 322, stg_c_uscc_event_brew_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_c_write_off, 323, stg_c_write_off, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_account_dim_initial, 242, stg_e_account_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_account_dim_initial, 242, stg_e_account_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_app_category_dim_initial, 243, stg_e_app_category_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_app_category_dim_initial, 243, stg_e_app_category_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_associate_org_dim_initial, 8, stg_e_associate_org_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_associate_org_dim_initial, 8, stg_e_associate_org_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_campaign_cell_dim_initial, 141, stg_e_campaign_cell_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_campaign_cell_dim_initial, 141, stg_e_campaign_cell_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_campaign_mkt_channel_brdg_initial, 138, stg_e_campaign_mkt_channel_brdg_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_campaign_mkt_channel_brdg_initial, 138, stg_e_campaign_mkt_channel_brdg_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_email_address, 245, stg_e_email_address, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_email_address_initial, 131, stg_e_email_address_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_email_address_initial, 131, stg_e_email_address_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_facility_location_dim_initial, 6, stg_e_facility_location_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_facility_location_dim_initial, 6, stg_e_facility_location_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_geographic_org_dim_initial, 7, stg_e_geographic_org_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_geographic_org_dim_initial, 7, stg_e_geographic_org_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_hhld_dmgrphc_dim_initial, 54, stg_e_hhld_dmgrphc_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_hhld_dmgrphc_dim_initial, 54, stg_e_hhld_dmgrphc_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_marketing_rcmnd_dim_initial, 145, stg_e_marketing_rcmnd_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_marketing_rcmnd_dim_initial, 145, stg_e_marketing_rcmnd_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_offering_app_content_dim_initial, 244, stg_e_offering_app_content_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_offering_app_content_dim_initial, 244, stg_e_offering_app_content_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_sales_channel_dim_initial, 9, stg_e_sales_channel_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_sales_channel_dim_initial, 9, stg_e_sales_channel_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_sid_dim, 391, stg_e_sid_dim, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_sid_dim, 391, stg_e_sid_dim, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscr_ref_rel, 81, stg_e_subscr_ref_rel, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscr_ref_rel_full_extract, 1020, stg_e_subscr_ref_rel_full_extract, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscr_ref_rel_full_extract, 1020, stg_e_subscr_ref_rel_full_extract, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscr_ref_rel_initial, 365, stg_e_subscr_ref_rel_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscr_ref_rel_initial, 365, stg_e_subscr_ref_rel_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscriber_dim, 334, stg_e_subscriber_dim, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscriber_dim_initial, 73, stg_e_subscriber_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscriber_dim_initial, 73, stg_e_subscriber_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscriber_dvc_hist_fact, 385, stg_e_subscriber_dvc_hist_fact, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscriber_dvc_hist_fact, 385, stg_e_subscriber_dvc_hist_fact, s_truncate_table, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscriber_status_dim_initial, 74, stg_e_subscriber_status_dim_initial, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_subscriber_status_dim_initial, 74, stg_e_subscriber_status_dim_initial, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_e_subscriber_status_dim_initial, 74, stg_e_subscriber_status_dim_initial, Global, $$TRG_TABLE, STG_E_SUBSCRIBER_STATUS_DIM_INITIAL
N/A, edw_cares_atomic, w_stg_e_usage_detail_fact, 392, stg_e_usage_detail_fact, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_e_usage_detail_fact, 392, stg_e_usage_detail_fact, Global, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cares_atomic, w_stg_migrated_bans, 70, stg_migrated_bans, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cares_atomic, w_stg_migrated_bans, 70, stg_migrated_bans, s_truncate_table, $$TABLE_OWNER_NAME, DWCARES
N/A, edw_cxm, w_exp_cxm_sscr_evnt_t_trunc, 10002423, exp_cxm_sscr_evnt_t_trunc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_dane_band_reference_daily, 10002652, ff_nokia_dane_band_reference_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_dane_profile_details_daily, 10002653, ff_nokia_dane_profile_details_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_dane_sscr_band_daily, 10002654, ff_nokia_dane_sscr_band_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_device_out_daily, 10002130, ff_nokia_device_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_expdevice_mdnmin_out_daily, 10002426, ff_nokia_expdevice_mdnmin_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_expdevice_mdnmin_out_hist, 10002427, ff_nokia_expdevice_mdnmin_out_hist, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_imei_devicetype_out_weekly, 10002499, ff_nokia_imei_devicetype_out_weekly, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_service_specification_out_daily, 10002131, ff_nokia_service_specification_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_service_subscription_out_daily, 10002132, ff_nokia_service_subscription_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_subscriber_out_daily, 10002133, ff_nokia_subscriber_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_subscribergroups_out_daily, 10002134, ff_nokia_subscribergroups_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_subscription_out_daily, 10002135, ff_nokia_subscription_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_ff_nokia_tops_billing_data_out_daily, 10002655, ff_nokia_tops_billing_data_out_daily, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_dvc, 10002136, stg_wrk_cxm_dvc, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_extract_base, 10002137, stg_wrk_cxm_extract_base, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_extract_base_sec, 10002969, stg_wrk_cxm_extract_base_sec, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_sscr_cycl_info_dlt, 10002656, stg_wrk_cxm_sscr_cycl_info_dlt, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_subscriber, 10002138, stg_wrk_cxm_subscriber, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_subscriber_grp, 10002139, stg_wrk_cxm_subscriber_grp, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_subscription, 10002140, stg_wrk_cxm_subscription, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_svc_spec, 10002141, stg_wrk_cxm_svc_spec, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_cxm_svc_subscription, 10002142, stg_wrk_cxm_svc_subscription, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_exp_cxm_sscr_evnt_t, 10002435, stg_wrk_exp_cxm_sscr_evnt_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_cxm, w_stg_wrk_exp_cxm_sscr_evnt_t_hist, 10002436, stg_wrk_exp_cxm_sscr_evnt_t_hist, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_bl1_blng_arangement_t, 10000453, dat_bl1_blng_arangement_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_csm_account_t, 10000454, dat_csm_account_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_d_srt_t, 10002628, dat_d_srt_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_accustore_closed_t, 10002109, dat_f_accustore_closed_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_accustore_t, 10002110, dat_f_accustore_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_airfind_t, 10003024, dat_f_airfind_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_apple_masters_t, 10001685, dat_f_apple_masters_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_bill_offr_tech_typ_t, 10002755, dat_f_bill_offr_tech_typ_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_carr_prnt_assign_t, 10002327, dat_f_carr_prnt_assign_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_claritas_model_def_t, 10002709, dat_f_claritas_model_def_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_equip_model_t, 10000597, dat_f_equip_model_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_equip_trade_in_vals_t, 10002837, dat_f_equip_trade_in_vals_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_equipment_category_t, 10000631, dat_f_equipment_category_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_equipment_inventory_t, 10000632, dat_f_equipment_inventory_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_equipment_nfs_sku_t, 10000633, dat_f_equipment_nfs_sku_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_fp_bill_offer_attr_t, 10002406, dat_f_fp_bill_offer_attr_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gen_surv_quest_resp_t, 10002544, dat_f_gen_surv_quest_resp_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gen_surv_quest_t, 10002545, dat_f_gen_surv_quest_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gis_addr_block_grp_t, 10002580, dat_f_gis_addr_block_grp_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gl_acct_input_t, 10000507, dat_f_gl_acct_input_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gl_metric_t, 10001761, dat_f_gl_metric_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_gl_transaction_type_t, 10001762, dat_f_gl_transaction_type_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_lessonly_t, 10002111, dat_f_lessonly_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_mkt_promo_price_sdt_t, 10002581, dat_f_mkt_promo_price_sdt_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_model_cd_desc_t, 10001830, dat_f_model_cd_desc_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_model_def_t, 10001831, dat_f_model_def_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_moto_modsquad_t, 10001938, dat_f_moto_modsquad_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_offer_service_type_t, 10000478, dat_f_offer_service_type_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_ref_code_t, 10001802, dat_f_ref_code_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_samsung_advocates_t, 10001686, dat_f_samsung_advocates_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_sap_associate_t, 10000598, dat_f_sap_associate_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_sap_associate_t_hist_load, 10000599, dat_f_sap_associate_t_hist_load, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_service_type_t, 10000479, dat_f_service_type_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_suttlestraus_t, 10002112, dat_f_suttlestraus_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_uscc_book_of_accts_t, 10002196, dat_f_uscc_book_of_accts_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_f_whsl_roam_jour_hdr_t, 10001972, dat_f_whsl_roam_jour_hdr_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_l_employee_active_dir_t, 10000600, dat_l_employee_active_dir_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_l_my_account_t, 10002146, dat_l_my_account_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_l_ping_t, 10002421, dat_l_ping_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_rpdb_ref_entity_t, 10000552, dat_rpdb_ref_entity_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_rpdb_ref_equip_exception_t, 10000553, dat_rpdb_ref_equip_exception_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_rpdb_ref_equip_t, 10000554, dat_rpdb_ref_equip_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_rpdb_ref_offer_exception_t, 10000555, dat_rpdb_ref_offer_exception_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
N/A, edw_dal_dat, w_dat_rpdb_ref_offer_t, 10000508, dat_rpdb_ref_offer_t, Global, $$SSCR_REF_CD_RES_OWNER, RES_OWNER
